ID,Source_File,Line_Number,Status,Final_Table,Final_Fields,DB_Operations,RFC_Functions,PERFORM_Calls,Tainted_Variables,Description,Error_Reason
214,input/mixed_patterns_test.abap,203,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 203 is a comment: '* Pattern MIX01: INSERT followed by RFC notificati'
215,input/mixed_patterns_test.abap,215,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 215. Found: 'IF sy-subrc = 0.'
216,input/mixed_patterns_test.abap,234,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 234. Found: 'ENDIF.'
217,input/mixed_patterns_test.abap,253,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 253. Found: 'TABLES'
218,input/mixed_patterns_test.abap,256,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 256 is empty
219,input/mixed_patterns_test.abap,261,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 261. Found: 'wa_user-status = 'U'.'
220,input/mixed_patterns_test.abap,264,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 264 is empty
221,input/mixed_patterns_test.abap,273,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 273. Found: 'EXPORTING'
222,input/mixed_patterns_test.abap,286,Complete,ZUSER_LOG,"CLIENT, FIELD10, CREATED_DATE","MODIFY, INSERT, UPDATE",,,"SY-UNAME, KEY_FIELDS, NEW_VALUES, CHANGED_BY, CHANGED_ON","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 3 affected | Variables: 14 tainted",
223,input/mixed_patterns_test.abap,296,Complete,ZUSER_LOG,"CLIENT, FIELD10, CREATED_DATE","INSERT, UPDATE, MODIFY",,,"SY-UNAME, LV_ADMIN_USER, MODIFIED_ON, LAST_LOGIN, LV_BATCH_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 3 affected | Variables: 10 tainted",
224,input/mixed_patterns_test.abap,314,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 314. Found: 'FROM TABLE it_users'
225,input/mixed_patterns_test.abap,338,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 338 is a comment: '* ============ Field-Symbol and Dynamic Processing'
226,input/mixed_patterns_test.abap,345,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY, SELECT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 345. Found: 'ENDLOOP.'
227,input/mixed_patterns_test.abap,352,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY, SELECT",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 352 is empty
228,input/mixed_patterns_test.abap,359,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, SELECT, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 359. Found: 'ENDLOOP.'
229,input/mixed_patterns_test.abap,372,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, SELECT, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 372 is empty
230,input/mixed_patterns_test.abap,378,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, SELECT, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 378. Found: 'details = |Proces'
231,input/mixed_patterns_test.abap,402,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 402. Found: 'pt_users-modified_on = p_update_date.'
232,input/mixed_patterns_test.abap,421,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 421 is a DATA declaration: 'DATA: lv_level1_user TYPE syuname.'
233,input/mixed_patterns_test.abap,442,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 442. Found: 'INSERT INTO zuser_log VALUES ( client = sy-mandt'
234,input/mixed_patterns_test.abap,462,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 462. Found: 'ENDFORM.'
240,input/advanced_taint_tracking.abap,119,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","SELECT, INSERT",,,"SY-UNAME, LV_SOURCE_USER, LV_PRIMARY_USER, LV_SECONDARY_USER, LV_TERTIARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
241,input/advanced_taint_tracking.abap,140,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15",INSERT,,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
242,input/advanced_taint_tracking.abap,142,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15",INSERT,,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
243,input/advanced_taint_tracking.abap,158,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
244,input/advanced_taint_tracking.abap,159,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
245,input/advanced_taint_tracking.abap,166,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
246,input/advanced_taint_tracking.abap,174,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
247,input/advanced_taint_tracking.abap,175,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
248,input/advanced_taint_tracking.abap,181,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
249,input/advanced_taint_tracking.abap,189,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
250,input/advanced_taint_tracking.abap,190,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
251,input/advanced_taint_tracking.abap,213,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, UPDATE",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
252,input/advanced_taint_tracking.abap,214,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, UPDATE",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
253,input/advanced_taint_tracking.abap,216,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, UPDATE",,,"SY-UNAME, LV_SESSION_USER, LV_PROXY_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
254,input/advanced_taint_tracking.abap,217,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, UPDATE",,,"SY-UNAME, LV_SESSION_USER, LV_PROXY_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
255,input/advanced_taint_tracking.abap,220,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, UPDATE",,,"SY-UNAME, LV_AUDIT_USER, LV_SESSION_USER, LV_PROXY_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
256,input/advanced_taint_tracking.abap,234,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","UPDATE, INSERT",,,"SY-UNAME, LV_SOURCE_USER, LV_PRIMARY_USER, LV_SECONDARY_USER, LV_TERTIARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
257,input/advanced_taint_tracking.abap,258,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15",INSERT,,,"SY-UNAME, LV_SOURCE_USER, LV_TEMP_USER1, LV_TEMP_USER2, WA_PROPAGATION-LEVEL1_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 20 tainted",
258,input/advanced_taint_tracking.abap,294,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15",INSERT,,,"SY-UNAME, LV_ACCUMULATED_USER, CHANGED_ON, LV_SOURCE_USER, CREATED_BY","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 13 tainted",
259,input/advanced_taint_tracking.abap,323,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 12 tainted",
260,input/advanced_taint_tracking.abap,324,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 12 tainted",
261,input/advanced_taint_tracking.abap,337,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 12 tainted",
262,input/advanced_taint_tracking.abap,338,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 12 tainted",
263,input/advanced_taint_tracking.abap,355,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15",INSERT,,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 12 tainted",
264,input/advanced_taint_tracking.abap,390,Complete,ZAUDIT,FIELD15,INSERT,,,"SY-UNAME, LV_SOURCE_USER, LV_PRIMARY_USER, LV_SECONDARY_USER, LV_TERTIARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 1 affected | Variables: 6 tainted",
265,input/advanced_taint_tracking.abap,421,Complete,ZAUDIT,FIELD15,"INSERT, MODIFY, SELECT",,,"SY-UNAME, LV_SOURCE_USER, TIMESTAMP","Operations: Assignment, Assignment | Tables: ZAUDIT | Fields: 1 affected | Variables: 3 tainted",
266,input/advanced_taint_tracking.abap,463,Complete,ZAUDIT,FIELD15,"INSERT, MODIFY",,,SY-UNAME,Tables: ZAUDIT | Fields: 1 affected | Variables: 1 tainted,
267,input/comprehensive_test_suite.abap,200,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","SELECT, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 200 is empty
268,input/comprehensive_test_suite.abap,228,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 228. Found: 'ls_user_copy2 = ls_user_copy1.'
269,input/comprehensive_test_suite.abap,248,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 248. Found: 'ASSIGN COMPONENT 'CREATED_BY' OF STRUCTURE <fs_n'
270,input/comprehensive_test_suite.abap,262,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE",MODIFY,,,"SY-UNAME, MODIFIED_ON, LV_USER_PREFIX, LV_USER_CHAIN_01, LV_USER_CHAIN_02","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
271,input/comprehensive_test_suite.abap,291,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",UPDATE,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 291. Found: 'ENDIF.'
272,input/comprehensive_test_suite.abap,310,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","UPDATE, INSERT",,,"SY-UNAME, LV_USER_CHAIN_01, LV_USER_CHAIN_02, LV_USER_CHAIN_03, LV_CASE_RESULT","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
273,input/comprehensive_test_suite.abap,311,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 311 is empty
274,input/comprehensive_test_suite.abap,315,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 315. Found: 'lv_user_chain_03 = lv_user_chain_02.'
275,input/comprehensive_test_suite.abap,316,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 316. Found: 'lv_case_result = lv_user_chain_03.'
276,input/comprehensive_test_suite.abap,320,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 320. Found: 'table_name = 'ZT'
277,input/comprehensive_test_suite.abap,321,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 321. Found: 'operation = 'CAS'
278,input/comprehensive_test_suite.abap,327,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 327. Found: 'WHEN 'USER'.'
279,input/comprehensive_test_suite.abap,343,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 343. Found: 'INSERT INTO zuser_log VALUES ( client = sy-m'
280,input/comprehensive_test_suite.abap,345,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 345. Found: 'action = 'GUE'
281,input/comprehensive_test_suite.abap,349,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 349 is empty
282,input/comprehensive_test_suite.abap,354,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 354. Found: 'lv_case_result = lv_user_chain_09.'
283,input/comprehensive_test_suite.abap,390,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 390. Found: 'lv_inner_counter = sy-index.'
284,input/comprehensive_test_suite.abap,422,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 422 is empty
285,input/comprehensive_test_suite.abap,442,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 442. Found: 'table_name = 'WHIL'
286,input/comprehensive_test_suite.abap,496,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 496. Found: 'destination = 'L'
287,input/comprehensive_test_suite.abap,523,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",MODIFY,,,,Tables: ZUSER_LOG | Fields: 2 affected,"No SY-UNAME found at line 523. Found: '"" Modify task name for next iteration'"
288,input/comprehensive_test_suite.abap,540,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 540 is a DATA declaration: 'DATA: lv_loop_perform_user TYPE syuname.'
289,input/comprehensive_test_suite.abap,563,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 563 is empty
290,input/comprehensive_test_suite.abap,588,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",MODIFY,,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 588 is empty
291,input/comprehensive_test_suite.abap,616,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, SELECT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 616. Found: 'FORM extreme_perform_level1 USING p_user TYPE syun'
292,input/comprehensive_test_suite.abap,664,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 664. Found: 'operation = 'LEVEL3_'
293,input/comprehensive_test_suite.abap,678,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 678 is empty
294,input/comprehensive_test_suite.abap,682,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 682 is a DATA declaration: 'ps_user-system_data-modified_by = lv_loop_user.'
295,input/comprehensive_test_suite.abap,697,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 697. Found: 'WHERE audit_id = p_index.'
296,input/comprehensive_test_suite.abap,726,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,"Line 726 is a DATA declaration: '"" Final database operation in callback chain'"
