ID,Source_File,Line_Number,Status,Final_Table,Final_Fields,DB_Operations,RFC_Functions,PERFORM_Calls,Tainted_Variables,Description,Error_Reason
214,input/mixed_patterns_test.abap,203,Not Found,ZAUDIT,"CLIENT, CREATED_BY, CREATED_DATE, FIELD38",INSERT,,,,Tables: ZAUDIT | Fields: 4 affected,Line 30 is a comment: '* Pattern MIX01: INSERT followed by RFC notificati'
215,input/mixed_patterns_test.abap,215,Not Found,ZAUDIT,"CLIENT, CREATED_BY, CREATED_DATE, FIELD38",INSERT,,,,Tables: ZAUDIT | Fields: 4 affected,No SY-UNAME found at line 30. Found: 'IF sy-subrc = 0.'
216,input/mixed_patterns_test.abap,234,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'ENDIF.'
217,input/mixed_patterns_test.abap,253,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'TABLES'
218,input/mixed_patterns_test.abap,256,Not Found,ZRFC_LOG,"CLIENT, FIELD15","UPDATE, MODIFY",,,,Tables: ZRFC_LOG | Fields: 2 affected,Line 30 is empty
219,input/mixed_patterns_test.abap,261,Not Found,ZAUDIT,"CLIENT, CREATED_BY, CREATED_DATE, FIELD38","UPDATE, MODIFY",,,,Tables: ZAUDIT | Fields: 4 affected,No SY-UNAME found at line 30. Found: 'wa_user-status = 'U'.'
220,input/mixed_patterns_test.abap,264,Not Found,ZAUDIT,"CLIENT, CREATED_BY, CREATED_DATE, FIELD38","UPDATE, MODIFY, INSERT",,,,Tables: ZAUDIT | Fields: 4 affected,Line 30 is empty
221,input/mixed_patterns_test.abap,273,Not Found,ZAUDIT,"CLIENT, CREATED_BY, CREATED_DATE, FIELD38","MODIFY, INSERT",,,,Tables: ZAUDIT | Fields: 4 affected,No SY-UNAME found at line 30. Found: 'EXPORTING'
222,input/mixed_patterns_test.abap,286,Complete,ZUSER_LOG,"CLIENT, FIELD10, CREATED_DATE","MODIFY, INSERT, UPDATE",,,"SY-UNAME, KEY_FIELDS, NEW_VALUES, CHANGED_BY, CHANGED_ON","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 3 affected | Variables: 14 tainted",
223,input/mixed_patterns_test.abap,296,Complete,ZUSER_LOG,"CLIENT, FIELD10, CREATED_DATE","INSERT, UPDATE, MODIFY",,,"SY-UNAME, LV_ADMIN_USER, MODIFIED_ON, LAST_LOGIN, LV_BATCH_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 3 affected | Variables: 10 tainted",
224,input/mixed_patterns_test.abap,314,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, MODIFY",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'FROM TABLE it_users'
225,input/mixed_patterns_test.abap,338,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, MODIFY",,,,Tables: ZAUDIT | Fields: 2 affected,Line 30 is a comment: '* ============ Field-Symbol and Dynamic Processing'
226,input/mixed_patterns_test.abap,345,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, MODIFY, SELECT",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'ENDLOOP.'
227,input/mixed_patterns_test.abap,352,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, MODIFY, SELECT",,,,Tables: ZAUDIT | Fields: 2 affected,Line 30 is empty
228,input/mixed_patterns_test.abap,359,Not Found,ZAUDIT,"FIELD3, FIELD15","MODIFY, SELECT, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'ENDLOOP.'
229,input/mixed_patterns_test.abap,372,Not Found,ZAUDIT,"FIELD3, FIELD15","MODIFY, SELECT, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,Line 30 is empty
230,input/mixed_patterns_test.abap,378,Not Found,ZAUDIT,"FIELD3, FIELD15","MODIFY, SELECT, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'details = |Proces'
231,input/mixed_patterns_test.abap,402,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, MODIFY, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'pt_users-modified_on = p_update_date.'
232,input/mixed_patterns_test.abap,421,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, MODIFY, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,Line 30 is a DATA declaration: 'DATA: lv_level1_user TYPE syuname.'
233,input/mixed_patterns_test.abap,442,Not Found,ZRFC_LOG,"CLIENT, FIELD6, FIELD15","UPDATE, INSERT",,,,Tables: ZRFC_LOG | Fields: 3 affected,No SY-UNAME found at line 30. Found: 'INSERT INTO zuser_log VALUES ( client = sy-mandt'
234,input/mixed_patterns_test.abap,462,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'ENDFORM.'
235,input/mixed_patterns_test.abap,486,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 8 lines)
236,input/mixed_patterns_test.abap,503,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
237,input/mixed_patterns_test.abap,515,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
238,input/mixed_patterns_test.abap,525,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
239,input/mixed_patterns_test.abap,538,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
240,input/advanced_taint_tracking.abap,119,Partial,,LV_SOURCE_USER,"SELECT, INSERT",,,"SY-UNAME, LV_SOURCE_USER, LV_PRIMARY_USER, LV_SECONDARY_USER, LV_TERTIARY_USER","Operations: Assignment, Assignment, Assignment | Variables: 20 tainted",Variable assignment - intermediate step before DB operation
241,input/advanced_taint_tracking.abap,140,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE",INSERT,,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
242,input/advanced_taint_tracking.abap,142,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE",INSERT,,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
243,input/advanced_taint_tracking.abap,158,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
244,input/advanced_taint_tracking.abap,159,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
245,input/advanced_taint_tracking.abap,166,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
246,input/advanced_taint_tracking.abap,174,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","INSERT, MODIFY",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
247,input/advanced_taint_tracking.abap,175,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
248,input/advanced_taint_tracking.abap,181,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
249,input/advanced_taint_tracking.abap,189,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
250,input/advanced_taint_tracking.abap,190,Complete,ZAUDIT,"FIELD10, FIELD12, FIELD13, FIELD15","MODIFY, INSERT",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 4 affected | Variables: 20 tainted",
251,input/advanced_taint_tracking.abap,213,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","MODIFY, UPDATE",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
252,input/advanced_taint_tracking.abap,214,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","MODIFY, UPDATE",,,"SY-UNAME, LV_PROXY_USER, LV_SESSION_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
253,input/advanced_taint_tracking.abap,216,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","MODIFY, UPDATE",,,"SY-UNAME, LV_SESSION_USER, LV_PROXY_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
254,input/advanced_taint_tracking.abap,217,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","MODIFY, UPDATE",,,"SY-UNAME, LV_SESSION_USER, LV_PROXY_USER, LV_AUDIT_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
255,input/advanced_taint_tracking.abap,220,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","MODIFY, UPDATE",,,"SY-UNAME, LV_AUDIT_USER, LV_SESSION_USER, LV_PROXY_USER, LV_SOURCE_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
256,input/advanced_taint_tracking.abap,234,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE","UPDATE, INSERT",,,"SY-UNAME, LV_SOURCE_USER, LV_PRIMARY_USER, LV_SECONDARY_USER, LV_TERTIARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
257,input/advanced_taint_tracking.abap,258,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15",INSERT,,,"SY-UNAME, LV_SOURCE_USER, LV_TEMP_USER1, LV_TEMP_USER2, WA_PROPAGATION-LEVEL1_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 20 tainted",
258,input/advanced_taint_tracking.abap,294,Complete,ZAUDIT,"FIELD10, FIELD13, FIELD15",INSERT,,,"SY-UNAME, LV_ACCUMULATED_USER, CHANGED_ON, LV_SOURCE_USER, CREATED_BY","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 3 affected | Variables: 13 tainted",
259,input/advanced_taint_tracking.abap,323,Complete,ZAUDIT,"FIELD3, FIELD10, FIELD12, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 5 affected | Variables: 12 tainted",
260,input/advanced_taint_tracking.abap,324,Complete,ZAUDIT,"FIELD3, FIELD10, FIELD12, FIELD13, FIELD15","INSERT, MODIFY",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 5 affected | Variables: 12 tainted",
261,input/advanced_taint_tracking.abap,337,Complete,ZTABLE,"CLIENT, FIELD4, FIELD10, FIELD12, FIELD13","MODIFY, INSERT",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZTABLE | Fields: 5 affected | Variables: 12 tainted",
262,input/advanced_taint_tracking.abap,338,Complete,ZTABLE,"CLIENT, FIELD4, FIELD10, FIELD12, FIELD13","MODIFY, INSERT",,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZTABLE | Fields: 5 affected | Variables: 12 tainted",
263,input/advanced_taint_tracking.abap,355,Complete,ZTABLE,"CLIENT, FIELD4, FIELD10, FIELD12, FIELD13",INSERT,,,"SY-UNAME, LV_SOURCE_USER, CREATED_BY, CREATED_ON, LV_PRIMARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZTABLE | Fields: 5 affected | Variables: 12 tainted",
264,input/advanced_taint_tracking.abap,390,Complete,ZSESSION_LOG,"CLIENT, FIELD6, FIELD9, FIELD13, CREATED_DATE",INSERT,,,"SY-UNAME, LV_SOURCE_USER, LV_PRIMARY_USER, LV_SECONDARY_USER, LV_TERTIARY_USER","Operations: Assignment, Assignment, Assignment | Tables: ZSESSION_LOG | Fields: 5 affected | Variables: 6 tainted",
265,input/advanced_taint_tracking.abap,421,Complete,ZUSER_LOG,"CLIENT, FIELD10, CREATED_DATE","INSERT, MODIFY, SELECT",,,"SY-UNAME, LV_SOURCE_USER, TIMESTAMP","Operations: Assignment, Assignment | Tables: ZUSER_LOG | Fields: 3 affected | Variables: 3 tainted",
266,input/advanced_taint_tracking.abap,463,Partial,PT_USERS,MODIFIED_BY,"INSERT, MODIFY",,deep_propagation_level3,SY-UNAME,Variables: 1 tainted,Variable assignment - intermediate step before DB operation
267,input/comprehensive_test_suite.abap,200,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","SELECT, INSERT",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 30 is empty
268,input/comprehensive_test_suite.abap,228,Not Found,ZTABLE,"CLIENT, CREATED_DATE, FIELD21",INSERT,,,,Tables: ZTABLE | Fields: 3 affected,No SY-UNAME found at line 30. Found: 'ls_user_copy2 = ls_user_copy1.'
269,input/comprehensive_test_suite.abap,248,Not Found,ZAUDIT,"FIELD3, FIELD15","INSERT, MODIFY",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'ASSIGN COMPONENT 'CREATED_BY' OF STRUCTURE <fs_n'
270,input/comprehensive_test_suite.abap,262,Complete,ZUSER_LOG,"CLIENT, FIELD4, FIELD6, FIELD12, CREATED_DATE",MODIFY,,,"SY-UNAME, MODIFIED_ON, LV_USER_PREFIX, LV_USER_CHAIN_01, LV_USER_CHAIN_02","Operations: Assignment, Assignment, Assignment | Tables: ZUSER_LOG | Fields: 5 affected | Variables: 20 tainted",
271,input/comprehensive_test_suite.abap,291,Not Found,ZAUDIT,"FIELD3, FIELD15",UPDATE,,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'ENDIF.'
272,input/comprehensive_test_suite.abap,310,Complete,ZAUDIT,"FIELD3, FIELD10, FIELD12, FIELD13, FIELD15","UPDATE, INSERT",,,"SY-UNAME, LV_USER_CHAIN_01, LV_USER_CHAIN_02, LV_USER_CHAIN_03, LV_CASE_RESULT","Operations: Assignment, Assignment, Assignment | Tables: ZAUDIT | Fields: 5 affected | Variables: 20 tainted",
273,input/comprehensive_test_suite.abap,311,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,Line 30 is empty
274,input/comprehensive_test_suite.abap,315,Not Found,ZAUDIT,"FIELD3, FIELD15","UPDATE, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'lv_user_chain_03 = lv_user_chain_02.'
275,input/comprehensive_test_suite.abap,316,Not Found,ZAUDIT,"FIELD3, FIELD15","INSERT, UPDATE",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'lv_case_result = lv_user_chain_03.'
276,input/comprehensive_test_suite.abap,320,Not Found,ZAUDIT,"FIELD3, FIELD15","INSERT, UPDATE",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'table_name = 'ZT'
277,input/comprehensive_test_suite.abap,321,Not Found,ZAUDIT,"FIELD3, FIELD15","INSERT, UPDATE",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'operation = 'CAS'
278,input/comprehensive_test_suite.abap,327,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'WHEN 'USER'.'
279,input/comprehensive_test_suite.abap,343,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'INSERT INTO zuser_log VALUES ( client = sy-m'
280,input/comprehensive_test_suite.abap,345,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'action = 'GUE'
281,input/comprehensive_test_suite.abap,349,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 30 is empty
282,input/comprehensive_test_suite.abap,354,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","UPDATE, INSERT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'lv_case_result = lv_user_chain_09.'
283,input/comprehensive_test_suite.abap,390,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'lv_inner_counter = sy-index.'
284,input/comprehensive_test_suite.abap,422,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE",INSERT,,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 30 is empty
285,input/comprehensive_test_suite.abap,442,Not Found,ZAUDIT,CREATED_BY,"INSERT, UPDATE","Z_LEVEL1_PROCESSING, Z_LEVEL2_PROCESSING, Z_EXTREME_BACKGROUND_PROCESS","PATTERNS, calls, extreme_perform_level1",,"RFC: Z_LEVEL1_PROCESSING, Z_LEVEL2_PROCESSING",No SY-UNAME found at line 30. Found: 'table_name = 'WHIL'
286,input/comprehensive_test_suite.abap,496,Not Found,ZRFC_LOG,"CLIENT, FIELD15",INSERT,,,,Tables: ZRFC_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'destination = 'L'
287,input/comprehensive_test_suite.abap,523,Not Found,ZAUDIT,"FIELD3, FIELD15",MODIFY,,,,Tables: ZAUDIT | Fields: 2 affected,"No SY-UNAME found at line 30. Found: '"" Modify task name for next iteration'"
288,input/comprehensive_test_suite.abap,540,Not Found,ZAUDIT,"FIELD3, FIELD15","MODIFY, UPDATE",,,,Tables: ZAUDIT | Fields: 2 affected,Line 30 is a DATA declaration: 'DATA: lv_loop_perform_user TYPE syuname.'
289,input/comprehensive_test_suite.abap,563,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 30 is empty
290,input/comprehensive_test_suite.abap,588,Not Found,ZAUDIT,"FIELD3, FIELD15",MODIFY,,,,Tables: ZAUDIT | Fields: 2 affected,Line 30 is empty
291,input/comprehensive_test_suite.abap,616,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, SELECT, MODIFY",,,,Tables: ZUSER_LOG | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'FORM extreme_perform_level1 USING p_user TYPE syun'
292,input/comprehensive_test_suite.abap,664,Not Found,ZAUDIT,"FIELD3, FIELD15","MODIFY, INSERT",,,,Tables: ZAUDIT | Fields: 2 affected,No SY-UNAME found at line 30. Found: 'operation = 'LEVEL3_'
293,input/comprehensive_test_suite.abap,678,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 30 is empty
294,input/comprehensive_test_suite.abap,682,Not Found,ZUSER_LOG,"CLIENT, CREATED_DATE","INSERT, MODIFY, UPDATE",,,,Tables: ZUSER_LOG | Fields: 2 affected,Line 30 is a DATA declaration: 'ps_user-system_data-modified_by = lv_loop_user.'
295,input/comprehensive_test_suite.abap,697,Not Found,ZRFC_LOG,"CLIENT, FIELD6, FIELD15","INSERT, MODIFY, UPDATE",,,,Tables: ZRFC_LOG | Fields: 3 affected,No SY-UNAME found at line 30. Found: 'WHERE audit_id = p_index.'
296,input/comprehensive_test_suite.abap,726,Not Found,ZAPPLICATION_LOG,"CLIENT, FIELD6, FIELD18",INSERT,,,,Tables: ZAPPLICATION_LOG | Fields: 3 affected,"Line 30 is a DATA declaration: '"" Final database operation in callback chain'"
297,input/comprehensive_test_suite.abap,778,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
298,input/comprehensive_test_suite.abap,798,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
299,input/comprehensive_test_suite.abap,825,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
300,input/comprehensive_test_suite.abap,847,Not Found,,,,,,,SY-UNAME usage detected,Line 30 out of range (file has 0 lines)
